wavelength_nm,mua
621.0,330.02526276218197
622.0,328.261714200666
623.0,326.51039981587525
624.0,324.7712153026165
625.0,323.0440574101305
626.0,321.32882392976796
627.0,319.6254136828292
628.0,317.9337265085653
629.0,316.25366325233716
630.0,314.5851257539312
631.0,312.92801683602914
632.0,311.282240292829
633.0,309.6477008788163
634.0,308.0243042976815
635.0,306.4119571913838
636.0,304.8105671293568
637.0,303.2200425978556
638.0,301.6402929894428
639.0,300.0712285926111
640.0,298.5127605815406
641.0,296.96480100598956
642.0,295.4272627813152
643.0,293.9000596786245
644.0,292.3831063150511
645.0,290.87631814415886
646.0,289.3796114464677
647.0,287.8929033201017
648.0,286.41611167155764
649.0,284.949155206591
650.0,283.4919534212191
651.0,282.0444265928388
652.0,280.60649577145824
653.0,279.1780827710389
654.0,277.75911016094886
655.0,276.3495012575246
656.0,274.9491801157386
657.0,273.55807152097384
658.0,272.17610098090097
659.0,270.8031947174591
660.0,269.439279658937
661.0,268.0842834321535
662.0,266.7381343547375
663.0,265.40076142750314
664.0,264.0720943269217
665.0,262.752063397687
666.0,261.4405996453738
667.0,260.137634729188
668.0,258.8431009548064
669.0,257.55693126730625
670.0,256.27905924418195
671.0,255.0094190884486
672.0,253.74794562183087
673.0,252.494574278036
674.0,251.24924109610956
675.0,250.01188271387346
676.0,248.78243636144455
677.0,247.56083985483264
678.0,246.34703158961707
679.0,245.14095053470115
680.0,243.9425362261424
681.0,242.75172876105856
682.0,241.56846879160742
683.0,240.39269751904067
684.0,239.2243566878294
685.0,238.06338857986114
686.0,236.90973600870726
687.0,235.76334231395987
688.0,234.62415135563697
689.0,233.492107508655
690.0,232.36715565736856
691.0,231.24924119017544
692.0,230.1383099941863
693.0,229.03430844995876
694.0,227.93718342629438
695.0,226.84688227509778
696.0,225.7633528262975
697.0,224.68654338282698
698.0,223.61640271566594
699.0,222.55288005894013
700.0,221.49592510508
701.0,220.44548800003594
702.0,219.40151933855103
703.0,218.3639701594892
704.0,217.3327919412187
705.0,216.30793659705026
706.0,215.28935647072836
707.0,214.2770043319765
708.0,213.27083337209382
709.0,212.270797199604
710.0,211.2768498359549
711.0,210.2889457112685
712.0,209.3070396601405
713.0,208.33108691748902
714.0,207.36104311445132
715.0,206.3968642743289
716.0,205.43850680857878
717.0,204.48592751285213
718.0,203.53908356307832
719.0,202.59793251159437
720.0,201.66243228331905
721.0,200.7325411719714
722.0,199.80821783633226
723.0,198.8894212965494
724.0,197.97611093048465
725.0,197.0682464701032
726.0,196.16578799790406
727.0,195.26869594339166
728.0,194.37693107958725
729.0,193.49045451958062
730.0,192.60922771312096
731.0,191.73321244324615
732.0,190.8623708229509
733.0,189.99666529189227
734.0,189.13605861313283
735.0,188.28051386992036
736.0,187.42999446250406
737.0,186.58446410498703
738.0,185.74388682221365
739.0,184.90822694669222
740.0,184.07744911555238
741.0,183.2515182675365
742.0,182.43039964002483
743.0,181.61405876609376
744.0,180.8024614716074
745.0,179.9955738723411
746.0,179.19336237113762
747.0,178.39579365509428
748.0,177.60283469278215
749.0,176.81445273149546
750.0,176.03061529453174
751.0,175.25129017850242
752.0,174.47644545067257
753.0,173.70604944633044
754.0,172.94007076618595
755.0,172.17847827379777
756.0,171.4212410930286
757.0,170.66832860552879
758.0,169.91971044824706
759.0,169.1753565109689
760.0,168.43523693388178
761.0,167.69932210516686
762.0,166.9675826586171
763.0,166.23998947128143
764.0,165.5165136611343
765.0,164.79712658477087
766.0,164.08179983512693
767.0,163.37050523922377
768.0,162.66321485593738
769.0,161.9599009737919
770.0,161.2605361087765
771.0,160.5650930021865
772.0,159.87354461848705
773.0,159.18586414320023
774.0,158.50202498081475
775.0,157.822000752718
776.0,157.14576529515037
777.0,156.47329265718142
778.0,155.80455709870765
779.0,155.13953308847178
780.0,154.47819530210305
781.0,153.82051862017823
782.0,153.1664781263037
783.0,152.51604910521743
784.0,151.86920704091136
785.0,151.2259276147737
786.0,150.58618670375057
787.0,149.94996037852758
788.0,149.3172249017301
789.0,148.68795672614291
790.0,148.0621324929482
791.0,147.43972902998254
792.0,146.82072335001175
793.0,146.20509264902415
794.0,145.5928143045415
795.0,144.98386587394776
796.0,144.3782250928352
797.0,143.77586987336787
798.0,143.17677830266192
799.0,142.5809286411832
800.0,141.98829932116104
801.0,141.39886894501882
802.0,140.8126162838206
803.0,140.22952027573413
804.0,139.64956002450944
805.0,139.07271479797348
806.0,138.49896402653982
807.0,137.92828730173426
808.0,137.3606643747353
809.0,136.79607515492964
810.0,136.2344997084826
811.0,135.67591825692296
812.0,135.1203111757429
813.0,134.56765899301155
814.0,134.01794238800292
815.0,133.47114218983822
816.0,132.92723937614164
817.0,132.3862150717098
818.0,131.8480505471949
819.0,131.31272721780118
820.0,130.78022664199457
821.0,130.25053052022548
822.0,129.72362069366457
823.0,129.199479142951
824.0,128.6780879869536
825.0,128.15942948154466
826.0,127.64348601838554
827.0,127.13024012372503
828.0,126.61967445720948
829.0,126.11177181070508
830.0,125.60651510713166
831.0,125.10388739930836
832.0,124.60387186881098
833.0,124.10645182484032
834.0,123.61161070310226
835.0,123.11933206469864
836.0,122.62959959502942
837.0,122.14239710270563
838.0,121.65770851847314
839.0,121.17551789414712
840.0,120.69580940155699
841.0,120.21856733150187
842.0,119.74377609271633
843.0,119.27142021084636
844.0,118.80148432743535
845.0,118.33395319892023
846.0,117.86881169563726
847.0,117.40604480083775
848.0,116.94563760971333
849.0,116.4875753284309
850.0,116.0318432731769
851.0,115.5784268692109
852.0,115.12731164992861
853.0,114.67848325593386
854.0,114.23192743411967
855.0,113.78763003675826
856.0,113.3455770205999
857.0,112.9057544459806
858.0,112.46814847593822
859.0,112.03274537533743
860.0,111.59953151000286
861.0,111.16849334586087
862.0,110.7396174480894
863.0,110.3128904802762
864.0,109.88829920358494
865.0,109.46583047592955
866.0,109.0454712511564
867.0,108.62720857823435
868.0,108.21102960045246
869.0,107.79692155462561
870.0,107.38487177030741
871.0,106.97486766901098
872.0,106.56689676343677
873.0,106.16094665670809
874.0,105.75700504161372
875.0,105.35505969985779
876.0,104.9550985013167
877.0,104.55710940330322
878.0,104.16108044983751
879.0,103.76699977092491
880.0,103.3748555818408
881.0,102.98463618242204
882.0,102.59632995636507
883.0,102.20992537053083
884.0,101.8254109742559
885.0,101.44277539867049
886.0,101.06200735602248
887.0,100.68309563900806
888.0,100.30602912010846
889.0,99.93079675093308
890.0,99.55738756156853
891.0,99.18579065993391
892.0,98.81599523114211
893.0,98.44799053686693
894.0,98.08176591471616
895.0,97.71731077761058
896.0,97.3546146131686
897.0,96.99366698309659
898.0,96.63445752258502
899.0,96.27697593971003
900.0,95.92121201484048
901.0,95.56715560005087
902.0,95.214796618539
903.0,94.86412506404974
904.0,94.5151310003035
905.0,94.16780456043028
906.0,93.82213594640889
907.0,93.47811542851112
908.0,93.13573334475127
909.0,92.79498010034051
910.0,92.4558461671464
911.0,92.1183220831571
912.0,91.78239845195073
913.0,91.44806594216946
914.0,91.11531528699832
915.0,90.78413728364886
916.0,90.45452279284738
917.0,90.12646273832803
918.0,89.79994810633012
919.0,89.47496994510041
920.0,89.15151936439956
921.0,88.82958753501327
922.0,88.50916568826767
923.0,88.19024511554922
924.0,87.87281716782877
925.0,87.55687325519004
926.0,87.24240484636228
927.0,86.92940346825714
928.0,86.61786070550964
929.0,86.30776820002336
930.0,85.99911765051952
931.0,85.69190081209037
932.0,85.38610949575619
933.0,85.08173556802662
934.0,84.77877095046567
935.0,84.47720761926061
936.0,84.17703760479478
937.0,83.87825299122414
938.0,83.58084591605763
939.0,83.28480856974105
940.0,82.990133195245
941.0,82.69681208765608
942.0,82.40483759377193
943.0,82.11420211169975
944.0,81.82489809045836
945.0,81.53691802958386
946.0,81.25025447873855
947.0,80.96490003732359
948.0,80.68084735409474
949.0,80.39808912678173
950.0,80.11661810171073
951.0,79.83642707343037
952.0,79.55750888434082
953.0,79.27985642432623
954.0,79.00346263039027
955.0,78.72832048629503
956.0,78.45442302220283
957.0,78.1817633143213
958.0,77.91033448455151
959.0,77.64012970013913
960.0,77.3711421733286
961.0,77.10336516102038
962.0,76.83679196443107
963.0,76.57141592875648
964.0,76.30723044283765
965.0,76.04422893882975
966.0,75.78240489187371
967.0,75.52175181977097
968.0,75.2622632826606
969.0,75.00393288269957
970.0,74.7467542637456
971.0,74.49072111104267
972.0,74.23582715090939
973.0,73.98206615042986
974.0,73.72943191714728
975.0,73.47791829876014
976.0,73.22751918282106
977.0,72.97822849643799
978.0,72.73004020597831
979.0,72.48294831677504
980.0,72.23694687283583
981.0,71.99202995655438
982.0,71.74819168842413
983.0,71.50542622675457
984.0,71.2637277673899
985.0,71.02309054342994
986.0,70.78350882495364
987.0,70.54497691874464
988.0,70.30748916801936
989.0,70.07103995215725
990.0,69.83562368643338
991.0,69.60123482175328
992.0,69.36786784438989
993.0,69.13551727572285
994.0,68.90417767197992
995.0,68.67384362398053
996.0,68.44450975688153
997.0,68.21617072992504
998.0,67.98882123618833
999.0,67.76245600233598
1000.0,67.53706978837381
1005.0816696914701,65.64540031719883
1043.7386569872958,59.70155775965979
1086.7513611615232,54.29589859620614
1129.7640653357537,49.99478800728137
1172.776769509982,46.41588833612778
1216.8784029038113,43.27137711210754
1256.0798548094376,41.180853224124974
